Remicade;Spondylitis, Ankylosing, Arthritis, Rheumatoid, Psoriasis, Crohn Disease, Arthritis, Psoriatic, Colitis, Ulcerative;infliximab;infliximab;L04AB02;Janssen Biologics B.V. ;Immunosuppressants
Celsentri;HIV Infections;maraviroc;maraviroc;J05AX09;ViiV Healthcare UK Limited ;Antivirals for systemic use, 
Uptravi;Hypertension, Pulmonary;selexipag;Selexipag;B01AC27;Janssen Cilag International NV;Antithrombotic agents, 
Exforge;Hypertension;amlodipine / valsartan;amlodipine (as besylate), valsartan;C09DB01;Novartis Europharm Limited;Agents acting on the renin-angiotensin system
Comtess;Parkinson Disease;entacapone;entacapone;N04BX02;Orion Corporation;Anti-Parkinson drugs
Stivarga;Colorectal Neoplasms;regorafenib;regorafenib;L01XE21;Bayer Pharma AG;Antineoplastic agents, , Protein kinase inhibitors
Tyverb;Breast Neoplasms;lapatinib;lapatinib;L01XE07;Novartis Europharm Limited;Protein kinase inhibitors
Pemetrexed Fresenius Kabi;Carcinoma, Non-Small-Cell Lung, Mesothelioma;pemetrexed;pemetrexed;L01BA04;Fresenius Kabi Deutschland GmbH;Antineoplastic agents, 
Taxespira (previously Docetaxel Hospira UK Limited );Stomach Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung;docetaxel;docetaxel trihydrate;L01CD02;Hospira UK Limited;Antineoplastic agents, 
Optruma;Osteoporosis, Postmenopausal;raloxifene;raloxifene hydrochloride;G03XC01;Eli Lilly Nederland B.V.;Sex hormones and modulators of the genital system, 
Bortezomib Sun;Multiple Myeloma;bortezomib;bortezomib;L01XX32;SUN Pharmaceutical Industries (Europe) B.V.;Antineoplastic agents, 
Temozolomide Sandoz;Glioma, Glioblastoma;temozolomide;temozolomide;L01AX03;Sandoz GmbH;Antineoplastic agents, 
Somac Control;Gastroesophageal Reflux;pantoprazole;pantoprazole;A02BC02;Takeda GmbH;Proton pump inhibitors
Levetiracetam Sun;Epilepsy;levetiracetam;levetiracetam;N03AX14;Sun Pharmaceutical Industries Europe B.V.;Other antiepileptics
Herceptin;Stomach Neoplasms, Breast Neoplasms;trastuzumab;trastuzumab;L01XC03;Roche Registration GmbH;Antineoplastic agents, 
Nuceiva;Skin Aging;botulinum toxin type a;Botulinum toxin type A;M03AX01;Evolus Pharma Limited;Other muscle relaxants, peripherally acting agents
Truxima;Lymphoma, Non-Hodgkin, Arthritis, Rheumatoid, Wegener Granulomatosis, Leukemia, Lymphocytic, Chronic, B-Cell, Microscopic Polyangiitis;rituximab;rituximab;L01XC02;Celltrion Healthcare Hungary Kft.;Antineoplastic agents, , Monoclonal antibodies
EndolucinBeta;Radionuclide Imaging;lutetium (177 Lu) chloride;lutetium (177 Lu) chloride;V10X;ITG Isotope Technologies Garching GmbH;Therapeutic radiopharmaceuticals
Desloratadine Actavis;Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal;desloratadine;desloratadine;R06AX27;Actavis Group PTC ehf;Antihistamines for systemic use, 
Symtuza;HIV Infections;darunavir / cobicistat / emtricitabine / tenofovir alafenamide;darunavir, cobicistat, emtricitabine, tenofovir alafenamide;J05;Janssen-Cilag International N.V.;Antivirals for treatment of HIV infections, combinations, Antivirals for systemic use, 
Filgrastim Hexal;Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer;filgrastim;filgrastim;L03AA02;Hexal AG;Immunostimulants, 
Entacapone Orion;Parkinson Disease;entacapone;entacapone;N04BX02;Orion Corporation;Anti-Parkinson drugs
Giapreza;Hypotension, Shock;angiotensin II;Angiotensin II acetate;C09;La Jolla Pharmaceutical II B.V.;Agents acting on the renin-angiotensin system
Ninlaro;Multiple Myeloma;ixazomib;ixazomib citrate;L01XX50;Takeda Pharma A/S;Antineoplastic agents, 
Ventavis;Hypertension, Pulmonary;iloprost;iloprost;B01AC11;Bayer AG;Antithrombotic agents, 
Ucedane;Hyperammonemia, Amino Acid Metabolism, Inborn Errors;carglumic acid;carglumic acid;A16AA05;Eurocept International BV;Other alimentary tract and metabolism products, 
Tobi Podhaler;Cystic Fibrosis, Respiratory Tract Infections;tobramycin;Tobramycin;J01GB01;Mylan IRE Healthcare Limited;Antibacterials for systemic use, 
Olanzapine Mylan;Schizophrenia, Bipolar Disorder;olanzapine;olanzapine;N05AH03;Mylan S.A.S.;Psycholeptics, 
Procysbi;Cystinosis;mercaptamine;mercaptamine bitartrate;A16AA04;Chiesi Farmaceutici S.p.A;Other alimentary tract and metabolism products, 
Pemetrexed Accord;Carcinoma, Non-Small-Cell Lung, Mesothelioma;pemetrexed;pemetrexed disodium hemipentahydrate;L01BA04;Accord Healthcare S.L.U.;Antineoplastic agents, 
Epoetin Alfa Hexal;Anemia, Kidney Failure, Chronic, Cancer;epoetin alfa;epoetin alfa;B03XA01;Hexal AG;Antianemic preparations
Busulfan Fresenius Kabi;Hematopoietic Stem Cell Transplantation;busulfan;busulfan;L01AB01;Fresenius Kabi Deutschland GmbH;Alkyl sulfonates
Olanzapine Glenmark Europe;Schizophrenia, Bipolar Disorder;olanzapine;olanzapine;N05AH03;Glenmark Arzneimittel GmbH;Psycholeptics, 
Imatinib Accord;Precursor Cell Lymphoblastic Leukemia-Lymphoma, Dermatofibrosarcoma, Myelodysplastic-Myeloproliferative Diseases, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Hypereosinophilic Syndrome;imatinib;imatinib;L01XE01;Accord Healthcare S.L.U.;Protein kinase inhibitors
Mixtard;Diabetes Mellitus;insulin human (rDNA);insulin human;A10AD01;Novo Nordisk A/S;Drugs used in diabetes, 
Fosavance;Osteoporosis, Postmenopausal;alendronic acid / colecalciferol;alendronic acid, colecalciferol;M05BB03;Merck Sharp & Dohme B.V.;Drugs for treatment of bone diseases
Jevtana;Prostatic Neoplasms;cabazitaxel;cabazitaxel;L01CD;sanofi-aventis groupe ;Antineoplastic agents, 
Protaphane;Diabetes Mellitus;insulin human (rDNA);insulin human;A10AC01;Novo Nordisk A/S;Drugs used in diabetes, 
Dzuveo;Pain;sufentanil;sufentanil citrate;N01AH03;FGK Representative Service GmbH;Anesthetics
Imatinib Actavis;Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Myelodysplastic-Myeloproliferative Diseases, Hypereosinophilic Syndrome, Dermatofibrosarcoma;imatinib;imatinib;L01XE01;Actavis Group PTC ehf;Protein kinase inhibitors, Antineoplastic agents, 
Yentreve;Urinary Incontinence, Stress;duloxetine;duloxetine hydrochloride;N06AX21;Eli Lilly Nederland B.V.;Psychoanaleptics, 
Duzallo;Gout;allopurinol / lesinurad;allopurinol, lesinurad;M04AA51;Grunenthal GmbH;Antigout preparations
Savene;Extravasation of Diagnostic and Therapeutic Materials;dexrazoxane;dexrazoxane hydrochloride;V03AF02;Clinigen Healthcare B.V.;All other therapeutic products
Granpidam;Hypertension, Pulmonary;sildenafil;sildenafil citrate;G04BE03;Accord Healthcare S.L.U.;Urologicals
Pantozol Control;Gastroesophageal Reflux;pantoprazole;pantoprazole;A02BC02;Takeda GmbH;Proton pump inhibitors
Abseamed;Anemia, Kidney Failure, Chronic, Cancer;epoetin alfa;epoetin alfa;B03XA01;Medice Arzneimittel Pütter GmbH  Co. KG;Antianemic preparations
Zarzio;Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer;filgrastim;filgrastim;L03AA02;Sandoz GmbH;Immunostimulants, 
Sylvant;Giant Lymph Node Hyperplasia;siltuximab;siltuximab;L04AC11;EUSA Pharma (Netherlands) BV;Immunosuppressants
Amglidia;Diabetes Mellitus;glibenclamide;glibenclamide;A10BB01;Ammtek;Drugs used in diabetes, 
Pegasys;Hepatitis C, Chronic, Hepatitis B, Chronic;peginterferon alfa-2a;peginterferon alfa-2a;L03AB11;Roche Registration GmbH;Immunostimulants, 
DepoCyte;Meningeal Neoplasms;cytarabine;cytarabine;L01BC01;Pacira Limited;Antineoplastic agents, 
Reyataz;HIV Infections;atazanavir sulphate;atazanavir sulphate;J05AE08;Bristol-Myers Squibb Pharma EEIG;Antivirals for systemic use, 
Mektovi;Melanoma;binimetinib;binimetinib;L01XE;Pierre Fabre Medicament;Antineoplastic agents, 
Nitisinone MDK (previously Nitisinone MendeliKABS);Tyrosinemias;nitisinone;nitisinone;A16AX04;MendeliKABS Europe Ltd;Other alimentary tract and metabolism products, 
Ravicti;Urea Cycle Disorders, Inborn;glycerol phenylbutyrate;glycerol phenylbutyrate;A16AX09;Immedica Pharma AB;Other alimentary tract and metabolism products, 
Irbesartan/Hydrochlorothiazide Teva;Hypertension;irbesartan / hydrochlorothiazide;irbesartan, hydrochlorothiazide;C09DA04;Teva B.V. ;Agents acting on the renin-angiotensin system
Pramipexole Teva;Parkinson Disease;pramipexole;pramipexole dihydrochloride monohydrate;N04BC05;Teva Pharma B.V.;Anti-Parkinson drugs
Effentora;Pain, Cancer;fentanyl;fentanyl;N02AB03;Teva B.V.;Analgesics
Ovaleap;Anovulation;follitropin alfa;follitropin alfa;G03GA05;Theramex Ireland Limited;Sex hormones and modulators of the genital system, 
Emtriva;HIV Infections;emtricitabine;emtricitabine;J05AF09;Gilead Sciences Ireland UC;Antivirals for systemic use, 
Zoledronic acid Mylan;Fractures, Bone;zoledronic acid;zoledronic acid;M05BA08;Mylan S.A.S.;Drugs for treatment of bone diseases
Inovelon;Epilepsy;rufinamide;Rufinamide;N03AF03;Eisai GmbH;Antiepileptics, 
Clopidogrel ratiopharm GmbH;Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke;clopidogrel;clopidogrel;B01AC04;Archie Samiel s.r.o.;Antithrombotic agents, 
Pheburane;Carbamoyl-Phosphate Synthase I Deficiency Disease;sodium phenylbutyrate;Sodium phenylbutyrate;A16AX03;Eurocept International B. V.;Various alimentary tract and metabolism products
Rasagiline ratiopharm;Parkinson Disease;rasagiline;rasagiline;N04BD02;Teva B.V.;Anti-Parkinson drugs
Ritemvia;Lymphoma, Non-Hodgkin, Microscopic Polyangiitis, Wegener Granulomatosis;rituximab;rituximab;L01XC02;Celltrion Healthcare Hungary Kft.;Antineoplastic agents, 
Inbrija;Parkinson Disease;levodopa;levodopa;N04BA01;Acorda Therapeutics Ireland Limited;Anti-Parkinson drugs
Insulatard;Diabetes Mellitus;insulin human (rDNA);insulin human;A10AC01;Novo Nordisk A/S;Drugs used in diabetes, 
Jetrea;Retinal Diseases;ocriplasmin;ocriplasmin;S01XA22;Oxurion NV;Ophthalmologicals, 
Levodopa/Carbidopa/Entacapone Orion;Parkinson Disease;levodopa / carbidopa / entacapone;levodopa, carbidopa, entacapone;N04BA03;Orion Corporation;Nervous sytem
Lacosamide UCB;Epilepsies, Partial;lacosamide;lacosamide;N03AX18;UCB Pharma S.A.;Antiepileptics, 
Flebogamma DIF (previously Flebogammadif);Mucocutaneous Lymph Node Syndrome, Guillain-Barre Syndrome, Bone Marrow Transplantation, Purpura, Thrombocytopenic, Idiopathic, Immunologic Deficiency Syndromes;human normal immunoglobulin;Human normal immunoglobulin;J06BA02;Instituto Grifols S.A.;Immune sera and immunoglobulins, 
Trydonis;Pulmonary Disease, Chronic Obstructive;beclometasone / formoterol / glycopyrronium bromide;Beclometasone dipropionate, formoterol fumarate dihydrate, glycopyrronium;R03AL09;Chiesi Farmaceutici S.p.A.;Drugs for obstructive airway diseases, 
Riarify (previously CHF 5993 Chiesi Farmaceutici S.p.A.);Pulmonary Disease, Chronic Obstructive;beclometasone / formoterol / glycopyrronium bromide;beclometasone dipropionate anhydrous, formoterol fumarate dihydrate, glycopyrronium;R03AL09;Chiesi Farmaceutici S.p.A.;Drugs for obstructive airway diseases, 
Actrapid;Diabetes Mellitus;human insulin (rDNA);human insulin;A10AB01;Novo Nordisk A/S;Drugs used in diabetes, 
Actraphane;Diabetes Mellitus;insulin human (rDNA);insulin human;A10AD01;Novo Nordisk A/S;Drugs used in diabetes, 
Lartruvo;Sarcoma;olaratumab;Olaratumab;L01XC27;Eli Lilly Nederland B.V.;Antineoplastic agents, 
Olanzapine Glenmark;Schizophrenia, Bipolar Disorder;olanzapine;olanzapine;N05AH03;Glenmark Arzneimittel GmbH;Psycholeptics, 
Imlygic;Melanoma;talimogene laherparepvec;talimogene laherparepvec;L01XX51;Amgen Europe B.V.;Antineoplastic agents, 
Daklinza;Hepatitis C, Chronic;daclatasvir;daclatasvir dihydrochloride;J05AP07;Bristol-Myers Squibb Pharma EEIG;Antivirals for systemic use, 
Brimica Genuair;Pulmonary Disease, Chronic Obstructive;aclidinium / formoterol fumarate dihydrate;aclidinium, formoterol fumarate dihydrate;R03AL05;AstraZeneca AB;Drugs for obstructive airway diseases, 
Cymbalta;Anxiety Disorders, Diabetic Neuropathies, Depressive Disorder, Major;duloxetine;duloxetine;N06AX21;Eli Lilly Nederland B.V.;Psychoanaleptics, 
Duaklir Genuair;Pulmonary Disease, Chronic Obstructive;aclidinium bromide / formoterol;aclidinium bromide, formoterol fumarate dihydrate;R03AL;AstraZeneca AB;Drugs for obstructive airway diseases, 
Posaconazole Accord;Mycoses;posaconazole;posaconazole;J02AC04;Accord Healthcare S.L.U.;Antimycotics for systemic use
Xeloda;Colonic Neoplasms, Breast Neoplasms, Colorectal Neoplasms, Stomach Neoplasms;capecitabine;capecitabine;L01BC06;Roche Registration GmbH;Antineoplastic agents, 
Posaconazole AHCL;Mycoses;posaconazole;posaconazole;J02AC04;Accord Healthcare S.L.U.;Antimycotics for systemic use
Vantobra (previously Tobramycin PARI);Respiratory Tract Infections, Cystic Fibrosis;tobramycin;Tobramycin;J01GB01;Pari Pharma GmbH;Antibacterials for systemic use, 
Vihuma;Hemophilia A;simoctocog alfa;simoctocog alfa;B02BD02;Octapharma AB;Antihemorrhagics, 
Nuwiq;Hemophilia A;simoctocog alfa;simoctocog alfa;B02BD02;Octapharma AB;Blood coagulation factors
Fasenra;Asthma;benralizumab;benralizumab;R03DX10;AstraZeneca AB;Drugs for obstructive airway diseases, 
Doxolipad;Breast Neoplasms, Ovarian Neoplasms;doxorubicin;doxorubicin hydrochloride;L01DB01;TLC Biopharmaceuticals B.V.;Antineoplastic agents, 
Voncento;Hemophilia A, von Willebrand Diseases;human coagulation factor VIII / human von willebrand factor;Human coagulation factor VIII, human von willebrand factor;B02BD06;CSL Behring GmbH;Blood coagulation factors, von Willebrand factor and coagulation factor VIII in combination, Antihemorrhagics, 
Twynsta;Hypertension;telmisartan / amlodipine;telmisartan, amlodipine;C09DB04;Boehringer Ingelheim International GmbH;Agents acting on the renin-angiotensin system
Adynovi;Hemophilia A;rurioctocog alfa pegol;rurioctocog alfa pegol;B02BD02;Baxalta Innovations GmbH;Antihemorrhagics, 
NovoRapid;Diabetes Mellitus;insulin aspart;insulin aspart;A10AB05;Novo Nordisk A/S;Drugs used in diabetes, 
NeoRecormon;Kidney Failure, Chronic, Anemia, Cancer, Blood Transfusion, Autologous;epoetin beta;epoetin beta;B03XA01;Roche Registration GmbH;Antianemic preparations
Nevirapine Teva;HIV Infections;nevirapine;nevirapine;J05AG01;Teva B.V. ;Antivirals for systemic use, 
Zutectra;Immunization, Passive, Hepatitis B, Liver Transplantation;human hepatitis-B immunoglobulin;human hepatitis-B immunoglobulin;J06BB04;Biotest Pharma GmbH;Immune sera and immunoglobulins, 
Vedrop;Cholestasis, Vitamin E Deficiency;tocofersolan;tocofersolan;A11HA08;Recordati Rare Diseases;Vitamins
Firazyr;Angioedemas, Hereditary;icatibant;icatibant;B06AC02;Shire Pharmaceuticals Ireland Limited;Cardiac therapy
Copalia;Hypertension;amlodipine / valsartan;amlodipine (as besylate), valsartan;C09DB01;Novartis Europharm Limited;Agents acting on the renin-angiotensin system
Pemetrexed Pfizer (previously known as Pemetrexed Hospira UK Limited);Carcinoma, Non-Small-Cell Lung, Mesothelioma;pemetrexed;pemetrexed ditromethamine;L01BA04;Pfizer Europe MA EEIG;ANTIMETABOLITES, Folic acid analogues
Hetlioz;Sleep Disorders, Circadian Rhythm;tasimelteon;tasimelteon;N05CH;Vanda Pharmaceuticals Germany GmbH;Psycholeptics, 
Dafiro;Hypertension;amlodipine / valsartan;amlodipine, valsartan;C09DB01;Novartis Europharm Limited;Agents acting on the renin-angiotensin system
NovoMix;Diabetes Mellitus;insulin aspart;insulin aspart;A10AD05;Novo Nordisk A/S;Drugs used in diabetes, 
Xolair;Asthma, Urticaria;omalizumab;omalizumab;R03DX05;Novartis Europharm Limited;Drugs for obstructive airway diseases, 
Copalia HCT;Hypertension;amlodipine / valsartan / hydrochlorothiazide;amlodipine, valsartan, hydrochlorothiazide;C09DX01;Novartis Europharm Limited;Angiotensin II antagonists and calcium channel blockers, Angiotensin II antagonists, combinations, Agents acting on the renin-angiotensin system
Helicobacter Test INFAI;Breath Tests, Helicobacter Infections;13C-urea;13C-urea;V04CX;INFAI, Institut für biomedizinische Analytik  NMR-Imaging GmbH;Diagnostic agents
Dukoral;Cholera, Immunization;cholera vaccine (inactivated, oral);recombinant cholera toxin B subunit, vibrio cholerae 01;J07AE01;Valneva Sweden AB;Vaccines, 
Bonviva;Osteoporosis, Postmenopausal;ibandronic acid;ibandronic acid;M05BA06;Atnahs Pharma Netherlands B.V.;Drugs for treatment of bone diseases
Azacitidine Celgene;Myelodysplastic Syndromes, Leukemia, Myelomonocytic, Chronic, Leukemia, Myeloid, Acute;azacitidine;azacitidine;L01BC07;Celgene Europe BV;Antineoplastic agents, 
Glustin;Diabetes Mellitus, Type 2;pioglitazone;pioglitazone hydrochloride;A10BG03;Takeda Pharma A/S;Drugs used in diabetes, 
Glubrava;Diabetes Mellitus, Type 2;pioglitazone / metformin;metformin hydrochloride, pioglitazone hydrochloride;A10BD05;Takeda Pharma A/S;Drugs used in diabetes, 
Hepsera;Hepatitis B, Chronic;adefovir dipivoxil;adefovir dipivoxil;J05AF08;Gilead Sciences Ireland UC;Nucleoside and nucleotide reverse transcriptase inhibitors
Adenuric;Gout;febuxostat;febuxostat;M04AA03;Menarini International Operations Luxembourg S.A. (MIOL);Antigout preparations
Docetaxel Teva;Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung, Adenocarcinoma, Prostatic Neoplasms, Stomach Neoplasms, Breast Neoplasms;docetaxel;docetaxel;L01CD02;Teva B.V. ;Antineoplastic agents, 
Genvoya;HIV Infections;elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide;elvitegravir, cobicistat, emtricitabine, tenofovir alafenamide;J05AR;Gilead Sciences Ireland UC;Antivirals for systemic use, 
Rivastigmine Hexal;Dementia, Alzheimer Disease, Parkinson Disease;rivastigmine;rivastigmine;N06DA03;Hexal AG ;Psychoanaleptics, 
Striascan;Radionuclide Imaging, Dementia, Movement Disorders;ioflupane (123i);ioflupane (123i);V09AB03;CIS bio international;Diagnostic radiopharmaceuticals
Zyclara;Keratosis, Keratosis, Actinic;imiquimod;imiquimod;D06BB10;Meda AB;Antibiotics and chemotherapeutics for dermatological use
Ryzodeg;Diabetes Mellitus;insulin degludec / insulin aspart;insulin aspart, insulin degludec;A10AD06;Novo Nordisk A/S;Drugs used in diabetes, 
Ribavirin Mylan (previously Ribavirin Three Rivers);Hepatitis C, Chronic;ribavirin;Ribavirin;J05AB04;Mylan S.A.S;Antivirals for systemic use, 
LysaKare;Radiation Injuries;arginine / lysine;L-Arginine Hydrochloride / L-Lysine Hydrochloride;V03AF11;Advanced Accelerator Applications;Urologicals
Parsabiv;Hyperparathyroidism, Secondary;etelcalcetide;etelcalcetide hydrochloride;H05BX04;Amgen Europe B.V.;Calcium homeostasis, Anti-parathyroid agents
Imatinib Teva;Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Myelodysplastic-Myeloproliferative Diseases, Hypereosinophilic Syndrome, Dermatofibrosarcoma;imatinib;imatinib;L01XE01;Teva B.V.;Antineoplastic agents, , Protein kinase inhibitors
Prepandrix;Influenza, Human, Immunization, Disease Outbreaks;prepandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted);A/Indonesia/05/2005 (H5N1) like strain used (PR8-IBCDC-RG2);J07BB02;GlaxoSmithKline Biologicals S.A.;Vaccines, 
DaTSCAN;Tomography, Emission-Computed, Single-Photon, Lewy Body Disease, Parkinson Disease, Alzheimer Disease;ioflupane (123l);ioflupane (123l);V09AB03;GE Healthcare B.V.;Diagnostic radiopharmaceuticals
Optison;Echocardiography;perflutren;perflutren;V08DA01;GE Healthcare AS;Contrast media
Izba;Ocular Hypertension, Glaucoma, Open-Angle;travoprost;travoprost;S01EE04;Novartis Europharm Limited;Ophthalmologicals, , Antiglaucoma preparations and miotics
Elocta;Hemophilia A;efmoroctocog alfa;efmoroctocog alfa;B02BD02;Swedish Orphan Biovitrum AB (publ);Antihemorrhagics, 
